preset_name,nozzle_variant,nozzle_diameter,high_flow,indx,filament_type,filament_vendor,filament_max_volumetric_speed,temperature,first_layer_temperature,bed_temperature,first_layer_bed_temperature,chamber_temperature,chamber_minimal_temperature,extrusion_multiplier,filament_abrasive,filament_retract_length,filament_retract_speed,min_fan_speed,max_fan_speed,cooling,fan_always_on,filament_shrinkage_compensation_xy,pressure_advance_m572_s,pa_conditional,pa_note
Prusament PETG Ultraglow @COREONE,0.4,0.4,0,0,PETG,Prusa Polymers,12,260,260,85,85,35,0,1,1,0.8,,30,60,1,1,,0.053,conditional,S value templated on nozzle_diameter; resolved for this variant
Prusament PETG Ultraglow @COREONE 0.6,0.6,0.6,0,0,PETG,Prusa Polymers,17,260,260,85,85,35,0,1,1,0.8,,30,60,1,1,,0.032,conditional,S value templated on nozzle_diameter; resolved for this variant
Prusament PETG Magnetite 40% @COREONE,0.4,0.4,0,0,PETG,Prusa Polymers,14,270,265,100,100,35,0,1.09,1,0.8,,10,20,1,0,,0.053,conditional,S value templated on nozzle_diameter; resolved for this variant
Prusament PETG Magnetite 40% @COREONE 0.6,0.6,0.6,0,0,PETG,Prusa Polymers,16,270,265,100,100,35,0,1.09,1,0.8,,10,20,1,0,,0.032,conditional,S value templated on nozzle_diameter; resolved for this variant
Prusament PETG Magnetite 40% @COREONE 0.8,0.8,0.8,0,0,PETG,Prusa Polymers,18,270,265,100,100,35,0,1.09,1,0.8,,10,20,1,0,,0.018,conditional,S value templated on nozzle_diameter; resolved for this variant
Prusa PLA @COREONE,0.4,0.4,0,0,PLA,Made for Prusa,15,220,230,60,60,20,0,1,,,,85,100,1,1,,0.036,conditional,S value templated on nozzle_diameter; resolved for this variant
Prusa PLA @COREONE 0.6,0.6,0.6,0,0,PLA,Made for Prusa,15,210,230,60,60,20,0,1,,,,85,100,1,1,,0.022,conditional,S value templated on nozzle_diameter; resolved for this variant
Prusa PLA @COREONE 0.8,0.8,0.8,0,0,PLA,Made for Prusa,19,230,230,60,60,20,0,1,,,,85,100,1,1,,0.014,conditional,S value templated on nozzle_diameter; resolved for this variant
Prusa PLA @COREONE HF0.4,HF0.4,0.4,1,0,PLA,Made for Prusa,21,225,230,60,60,20,0,1,,,,85,100,1,1,,0.036,conditional,S value templated on nozzle_diameter; resolved for this variant
Prusa PLA @COREONE HF0.5,HF0.5,0.5,1,0,PLA,Made for Prusa,24,225,230,60,60,20,0,1,,,,85,100,1,1,,0.026,conditional,S value templated on nozzle_diameter; resolved for this variant
Prusa PLA @COREONE HF0.6,HF0.6,0.6,1,0,PLA,Made for Prusa,28,225,230,60,60,20,0,1,,,,85,100,1,1,,0.022,conditional,S value templated on nozzle_diameter; resolved for this variant
Prusa PLA @COREONE HF0.8,HF0.8,0.8,1,0,PLA,Made for Prusa,35,210,215,60,60,20,0,1,,,,85,100,1,1,,0.015,conditional,S value templated on nozzle_diameter; resolved for this variant
Eolas Prints PLA @COREONE,0.4,0.4,0,0,PLA,Eolas Prints,15,220,230,60,60,20,0,1,,,,85,100,1,1,,0.036,conditional,S value templated on nozzle_diameter; resolved for this variant
Eolas Prints PLA @COREONE 0.6,0.6,0.6,0,0,PLA,Eolas Prints,15.5,220,230,60,60,20,0,1,,,,85,100,1,1,,0.022,conditional,S value templated on nozzle_diameter; resolved for this variant
Eolas Prints PLA @COREONE 0.8,0.8,0.8,0,0,PLA,Eolas Prints,19,220,230,60,60,20,0,1,,,,85,100,1,1,,0.014,conditional,S value templated on nozzle_diameter; resolved for this variant
Eolas Prints PLA @COREONE HF0.4,HF0.4,0.4,1,0,PLA,Eolas Prints,21,220,230,60,60,20,0,1,,,,85,100,1,1,,0.036,conditional,S value templated on nozzle_diameter; resolved for this variant
Eolas Prints PLA @COREONE HF0.5,HF0.5,0.5,1,0,PLA,Eolas Prints,24,220,230,60,60,20,0,1,,,,85,100,1,1,,0.026,conditional,S value templated on nozzle_diameter; resolved for this variant
Eolas Prints PLA @COREONE HF0.6,HF0.6,0.6,1,0,PLA,Eolas Prints,28,220,230,60,60,20,0,1,,,,85,100,1,1,,0.022,conditional,S value templated on nozzle_diameter; resolved for this variant
Eolas Prints PLA @COREONE HF0.8,HF0.8,0.8,1,0,PLA,Eolas Prints,35,220,230,60,60,20,0,1,,,,85,100,1,1,,0.015,conditional,S value templated on nozzle_diameter; resolved for this variant
Eolas Prints PLA Matte @COREONE,0.4,0.4,0,0,PLA,Eolas Prints,14,220,230,60,60,20,0,1,,,,85,100,1,1,,0.036,conditional,S value templated on nozzle_diameter; resolved for this variant
Eolas Prints PLA Matte @COREONE 0.6,0.6,0.6,0,0,PLA,Eolas Prints,15.5,220,230,60,60,20,0,1,,,,85,100,1,1,,0.022,conditional,S value templated on nozzle_diameter; resolved for this variant
Eolas Prints PLA Matte @COREONE 0.8,0.8,0.8,0,0,PLA,Eolas Prints,19,220,230,60,60,20,0,1,,,,85,100,1,1,,0.014,conditional,S value templated on nozzle_diameter; resolved for this variant
Eolas Prints PLA Matte @COREONE HF0.4,HF0.4,0.4,1,0,PLA,Eolas Prints,21,220,230,60,60,20,0,1,,,,85,100,1,1,,0.036,conditional,S value templated on nozzle_diameter; resolved for this variant
Eolas Prints PLA Matte @COREONE HF0.5,HF0.5,0.5,1,0,PLA,Eolas Prints,24,220,230,60,60,20,0,1,,,,85,100,1,1,,0.026,conditional,S value templated on nozzle_diameter; resolved for this variant
Eolas Prints PLA Matte @COREONE HF0.6,HF0.6,0.6,1,0,PLA,Eolas Prints,28,220,230,60,60,20,0,1,,,,85,100,1,1,,0.022,conditional,S value templated on nozzle_diameter; resolved for this variant
Eolas Prints PLA Matte @COREONE HF0.8,HF0.8,0.8,1,0,PLA,Eolas Prints,35,220,230,60,60,20,0,1,,,,85,100,1,1,,0.015,conditional,S value templated on nozzle_diameter; resolved for this variant
Eolas Prints INGEO 850 @COREONE,0.4,0.4,0,0,PLA,Eolas Prints,15,210,215,60,60,20,0,1,,,,85,100,1,1,,0.036,conditional,S value templated on nozzle_diameter; resolved for this variant
Eolas Prints INGEO 850 @COREONE 0.6,0.6,0.6,0,0,PLA,Eolas Prints,15.5,210,215,60,60,20,0,1,,,,85,100,1,1,,0.022,conditional,S value templated on nozzle_diameter; resolved for this variant
Eolas Prints INGEO 850 @COREONE 0.8,0.8,0.8,0,0,PLA,Eolas Prints,19,210,215,60,60,20,0,1,,,,85,100,1,1,,0.014,conditional,S value templated on nozzle_diameter; resolved for this variant
Eolas Prints INGEO 870 @COREONE,0.4,0.4,0,0,PLA,Eolas Prints,15,215,220,65,68,20,0,1,,,,85,100,1,1,,0.036,conditional,S value templated on nozzle_diameter; resolved for this variant
Eolas Prints INGEO 870 @COREONE 0.6,0.6,0.6,0,0,PLA,Eolas Prints,15.5,215,220,65,68,20,0,1,,,,85,100,1,1,,0.022,conditional,S value templated on nozzle_diameter; resolved for this variant
Eolas Prints INGEO 870 @COREONE 0.8,0.8,0.8,0,0,PLA,Eolas Prints,19,215,220,65,68,20,0,1,,,,85,100,1,1,,0.014,conditional,S value templated on nozzle_diameter; resolved for this variant
Eolas Prints PETG @COREONE,0.4,0.4,0,0,PETG,Eolas Prints,12,240,235,85,85,35,0,1,,0.8,,30,60,1,1,,0.053,conditional,S value templated on nozzle_diameter; resolved for this variant
Eolas Prints PETG @COREONE 0.6,0.6,0.6,0,0,PETG,Eolas Prints,17,240,235,85,85,35,0,1,,0.8,,30,60,1,1,,0.032,conditional,S value templated on nozzle_diameter; resolved for this variant
Eolas Prints PETG @COREONE 0.8,0.8,0.8,0,0,PETG,Eolas Prints,22,240,235,85,85,35,0,1,,0.8,,30,65,1,1,,0.018,conditional,S value templated on nozzle_diameter; resolved for this variant
Eolas Prints PETG @COREONE HF0.4,HF0.4,0.4,1,0,PETG,Eolas Prints,22,240,235,85,85,35,0,1,,0.8,,30,60,1,1,,0.047,conditional,S value templated on nozzle_diameter; resolved for this variant
Eolas Prints PETG @COREONE HF0.5,HF0.5,0.5,1,0,PETG,Eolas Prints,24,240,235,85,85,35,0,1,,0.8,,30,60,1,1,,0.042,conditional,S value templated on nozzle_diameter; resolved for this variant
Eolas Prints PETG @COREONE HF0.6,HF0.6,0.6,1,0,PETG,Eolas Prints,30,240,235,85,85,35,0,1,,0.8,,30,60,1,1,,0.033,conditional,S value templated on nozzle_diameter; resolved for this variant
Eolas Prints PETG @COREONE HF0.8,HF0.8,0.8,1,0,PETG,Eolas Prints,36,240,235,85,85,35,0,1,,0.8,,30,65,1,1,,0.021,conditional,S value templated on nozzle_diameter; resolved for this variant
Eolas Prints PETG - UV Resistant @COREONE,0.4,0.4,0,0,PETG,Eolas Prints,12,237,232,85,85,35,0,1,,0.8,,30,60,1,1,,0.053,conditional,S value templated on nozzle_diameter; resolved for this variant
Eolas Prints PETG - UV Resistant @COREONE 0.6,0.6,0.6,0,0,PETG,Eolas Prints,17,237,232,85,85,35,0,1,,0.8,,30,60,1,1,,0.032,conditional,S value templated on nozzle_diameter; resolved for this variant
Eolas Prints PETG - UV Resistant @COREONE 0.8,0.8,0.8,0,0,PETG,Eolas Prints,22,237,232,85,85,35,0,1,,0.8,,30,65,1,1,,0.018,conditional,S value templated on nozzle_diameter; resolved for this variant
Eolas Prints TPU 93A @COREONE,0.4,0.4,0,0,FLEX,Eolas Prints,3.5,235,240,30,30,30,0,1.1,,2.5,60,40,60,0,0,,,,no M572 in start_filament_gcode
Eolas Prints TPU 93A @COREONE 0.6,0.6,0.6,0,0,FLEX,Eolas Prints,4.5,235,240,30,30,30,0,1.1,,2.5,60,40,60,0,0,,,,no M572 in start_filament_gcode
Eolas Prints TPU 93A @COREONE 0.8,0.8,0.8,0,0,FLEX,Eolas Prints,8,235,240,30,30,30,0,1.1,,2.5,60,40,60,0,0,,,,no M572 in start_filament_gcode
Tectonic-3D AURA PLA @COREONE,0.4,0.4,0,0,PLA,Tectonic-3D,14,220,230,60,60,23,0,1,,,,85,100,1,1,,0.03,conditional,S value templated on nozzle_diameter; resolved for this variant
Tectonic-3D AURA PLA @COREONE 0.6,0.6,0.6,0,0,PLA,Tectonic-3D,15.5,220,230,60,60,23,0,1,,,,85,100,1,1,,0.018,conditional,S value templated on nozzle_diameter; resolved for this variant
Tectonic-3D AURA PLA @COREONE 0.8,0.8,0.8,0,0,PLA,Tectonic-3D,19,220,230,60,60,23,0,1,,,,85,100,1,1,,0.012,conditional,S value templated on nozzle_diameter; resolved for this variant
Tectonic-3D AURA PLA @COREONE HF0.4,HF0.4,0.4,1,0,PLA,Tectonic-3D,20,220,230,60,60,23,0,1,,,,85,100,1,1,,0.03,conditional,S value templated on nozzle_diameter; resolved for this variant
Tectonic-3D AURA PLA @COREONE HF0.5,HF0.5,0.5,1,0,PLA,Tectonic-3D,22,220,230,60,60,23,0,1,,,,85,100,1,1,,0.021,conditional,S value templated on nozzle_diameter; resolved for this variant
Tectonic-3D AURA PLA @COREONE HF0.6,HF0.6,0.6,1,0,PLA,Tectonic-3D,28,220,230,60,60,23,0,1,,,,85,100,1,1,,0.018,conditional,S value templated on nozzle_diameter; resolved for this variant
Tectonic-3D AURA PLA @COREONE HF0.8,HF0.8,0.8,1,0,PLA,Tectonic-3D,32,220,230,60,60,23,0,1,,,,85,100,1,1,,0.012,conditional,S value templated on nozzle_diameter; resolved for this variant
Tectonic-3D AURA PETG @COREONE,0.4,0.4,0,0,PETG,Tectonic-3D,12,245,245,85,85,35,0,1,,0.8,,30,60,1,1,,0.053,conditional,S value templated on nozzle_diameter; resolved for this variant
Tectonic-3D AURA PETG @COREONE 0.6,0.6,0.6,0,0,PETG,Tectonic-3D,17,245,245,85,85,35,0,1,,0.8,,30,60,1,1,,0.032,conditional,S value templated on nozzle_diameter; resolved for this variant
Tectonic-3D AURA PETG @COREONE 0.8,0.8,0.8,0,0,PETG,Tectonic-3D,22,245,245,85,85,35,0,1,,0.8,,30,65,1,1,,0.018,conditional,S value templated on nozzle_diameter; resolved for this variant
Tectonic-3D AURA PETG @COREONE HF0.4,HF0.4,0.4,1,0,PETG,Tectonic-3D,21,250,250,85,85,35,0,1,,0.8,,30,60,1,1,,0.047,conditional,S value templated on nozzle_diameter; resolved for this variant
Tectonic-3D AURA PETG @COREONE HF0.5,HF0.5,0.5,1,0,PETG,Tectonic-3D,23,250,250,85,85,35,0,1,,0.8,,30,60,1,1,,0.042,conditional,S value templated on nozzle_diameter; resolved for this variant
Tectonic-3D AURA PETG @COREONE HF0.6,HF0.6,0.6,1,0,PETG,Tectonic-3D,25,250,250,85,85,35,0,1,,0.8,,30,60,1,1,,0.033,conditional,S value templated on nozzle_diameter; resolved for this variant
Tectonic-3D AURA PETG @COREONE HF0.8,HF0.8,0.8,1,0,PETG,Tectonic-3D,30,250,250,85,85,35,0,1,,0.8,,30,65,1,1,,0.021,conditional,S value templated on nozzle_diameter; resolved for this variant
Tectonic-3D AURA ASA+ @COREONE,0.4,0.4,0,0,ASA,Tectonic-3D,15,260,260,90,90,0,0,1,,,,20,25,1,1,0.22%,0.02,conditional,S value templated on nozzle_diameter; resolved for this variant
Tectonic-3D AURA ASA+ @COREONE 0.6,0.6,0.6,0,0,ASA,Tectonic-3D,15,260,260,90,90,0,0,1,,,,20,25,1,1,0.22%,0.012,conditional,S value templated on nozzle_diameter; resolved for this variant
Tectonic-3D AURA ASA+ @COREONE 0.8,0.8,0.8,0,0,ASA,Tectonic-3D,18,260,260,90,90,0,0,1,,,,20,30,1,1,0.22%,0.01,conditional,S value templated on nozzle_diameter; resolved for this variant
Tectonic-3D AURA ASA+ @COREONE HF0.4,HF0.4,0.4,1,0,ASA,Tectonic-3D,24,260,260,90,90,0,0,1,,,,20,25,1,1,0.22%,0.02,conditional,S value templated on nozzle_diameter; resolved for this variant
Tectonic-3D AURA ASA+ @COREONE HF0.5,HF0.5,0.5,1,0,ASA,Tectonic-3D,27,260,260,90,90,0,0,1,,,,20,25,1,1,0.22%,0.018,conditional,S value templated on nozzle_diameter; resolved for this variant
Tectonic-3D AURA ASA+ @COREONE HF0.6,HF0.6,0.6,1,0,ASA,Tectonic-3D,34,260,260,90,90,0,0,1,,,,20,25,1,1,0.22%,0.015,conditional,S value templated on nozzle_diameter; resolved for this variant
Tectonic-3D AURA ASA+ @COREONE HF0.8,HF0.8,0.8,1,0,ASA,Tectonic-3D,36,260,260,90,90,0,0,1,,,,20,30,1,1,0.22%,0.01,conditional,S value templated on nozzle_diameter; resolved for this variant
Tectonic-3D KRATIR PP CF @COREONE,0.4,0.4,0,0,PP,Tectonic-3D,4,250,250,60,60,0,0,1,1,,,0,0,0,0,0%,0.036,conditional,S value templated on nozzle_diameter; resolved for this variant
Tectonic-3D KRATIR PP CF @COREONE 0.6,0.6,0.6,0,0,PP,Tectonic-3D,6,250,250,60,60,0,0,1,1,,,0,0,0,0,0%,0.022,conditional,S value templated on nozzle_diameter; resolved for this variant
Tectonic-3D KRATIR PP CF @COREONE 0.8,0.8,0.8,0,0,PP,Tectonic-3D,8,250,250,60,60,0,0,1,1,,,0,0,0,0,0%,0.015,conditional,S value templated on nozzle_diameter; resolved for this variant
Tectonic-3D KRATIR PA11 CF @COREONE,0.4,0.4,0,0,PA,Tectonic-3D,8,280,280,110,110,0,0,1,1,,,15,20,1,0,0%,0.05,conditional,S value templated on nozzle_diameter; resolved for this variant
Tectonic-3D KRATIR PA11 CF @COREONE 0.6,0.6,0.6,0,0,PA,Tectonic-3D,10,280,280,110,110,0,0,1,1,,,15,20,1,0,0%,0.025,conditional,S value templated on nozzle_diameter; resolved for this variant
Tectonic-3D KRATIR PA11 CF @COREONE 0.8,0.8,0.8,0,0,PA,Tectonic-3D,12,280,280,110,110,0,0,1,1,,,15,20,1,0,0%,0.016,conditional,S value templated on nozzle_diameter; resolved for this variant
Tectonic-3D KRATIR PA6.66 CF @COREONE,0.4,0.4,0,0,PA,Tectonic-3D,10,265,265,100,100,50,0,1,1,1,,0,0,1,0,0%,0.05,conditional,S value templated on nozzle_diameter; resolved for this variant
Tectonic-3D KRATIR PA6.66 CF @COREONE 0.6,0.6,0.6,0,0,PA,Tectonic-3D,10,265,265,100,100,50,0,1,1,1,,0,0,1,0,0%,0.025,conditional,S value templated on nozzle_diameter; resolved for this variant
Tectonic-3D KRATIR PA6.66 CF @COREONE 0.8,0.8,0.8,0,0,PA,Tectonic-3D,12,265,265,100,100,50,0,1,1,1,,0,0,1,0,0%,0.016,conditional,S value templated on nozzle_diameter; resolved for this variant
Cookiecad PLA @COREONE,0.4,0.4,0,0,PLA,Cookiecad,15,220,220,60,70,20,0,1,,,,85,100,1,1,,0.036,conditional,S value templated on nozzle_diameter; resolved for this variant
Cookiecad PLA @COREONE 0.6,0.6,0.6,0,0,PLA,Cookiecad,15.5,220,230,60,70,20,0,1,,,,85,100,1,1,,0.022,conditional,S value templated on nozzle_diameter; resolved for this variant
Cookiecad PLA @COREONE 0.8,0.8,0.8,0,0,PLA,Cookiecad,19,220,230,60,70,20,0,1,,,,85,100,1,1,,0.014,conditional,S value templated on nozzle_diameter; resolved for this variant
Cookiecad PLA @COREONE HF0.4,HF0.4,0.4,1,0,PLA,Cookiecad,21,220,220,60,70,20,0,1,,,,85,100,1,1,,0.036,conditional,S value templated on nozzle_diameter; resolved for this variant
Cookiecad PLA @COREONE HF0.5,HF0.5,0.5,1,0,PLA,Cookiecad,24,220,220,60,70,20,0,1,,,,85,100,1,1,,0.026,conditional,S value templated on nozzle_diameter; resolved for this variant
Cookiecad PLA @COREONE HF0.6,HF0.6,0.6,1,0,PLA,Cookiecad,28,220,230,60,70,20,0,1,,,,85,100,1,1,,0.022,conditional,S value templated on nozzle_diameter; resolved for this variant
Cookiecad PLA @COREONE HF0.8,HF0.8,0.8,1,0,PLA,Cookiecad,35,220,230,60,70,20,0,1,,,,85,100,1,1,,0.015,conditional,S value templated on nozzle_diameter; resolved for this variant
Print With Smile PLA @COREONE,0.4,0.4,0,0,PLA,Print With Smile,12,220,230,60,60,20,0,1,,,,85,100,1,1,,0.036,conditional,S value templated on nozzle_diameter; resolved for this variant
Print With Smile PLA @COREONE 0.6,0.6,0.6,0,0,PLA,Print With Smile,15.5,220,230,60,60,20,0,1,,,,85,100,1,1,,0.022,conditional,S value templated on nozzle_diameter; resolved for this variant
Print With Smile PLA @COREONE 0.8,0.8,0.8,0,0,PLA,Print With Smile,19,220,230,60,60,20,0,1,,,,85,100,1,1,,0.014,conditional,S value templated on nozzle_diameter; resolved for this variant
Print With Smile PLA @COREONE HF0.4,HF0.4,0.4,1,0,PLA,Print With Smile,21,220,230,60,60,20,0,1,,,,85,100,1,1,,0.036,conditional,S value templated on nozzle_diameter; resolved for this variant
Print With Smile PLA @COREONE HF0.5,HF0.5,0.5,1,0,PLA,Print With Smile,24,220,230,60,60,20,0,1,,,,85,100,1,1,,0.026,conditional,S value templated on nozzle_diameter; resolved for this variant
Print With Smile PLA @COREONE HF0.6,HF0.6,0.6,1,0,PLA,Print With Smile,28,220,230,60,60,20,0,1,,,,85,100,1,1,,0.022,conditional,S value templated on nozzle_diameter; resolved for this variant
Print With Smile PLA @COREONE HF0.8,HF0.8,0.8,1,0,PLA,Print With Smile,35,220,230,60,60,20,0,1,,,,85,100,1,1,,0.015,conditional,S value templated on nozzle_diameter; resolved for this variant
Print With Smile PETG @COREONE,0.4,0.4,0,0,PETG,Print With Smile,8,245,240,85,85,35,0,1,,0.8,,30,60,1,1,,0.053,conditional,S value templated on nozzle_diameter; resolved for this variant
Print With Smile PETG @COREONE 0.6,0.6,0.6,0,0,PETG,Print With Smile,16,235,240,85,85,35,0,1,,0.8,,30,60,1,1,,0.032,conditional,S value templated on nozzle_diameter; resolved for this variant
Print With Smile PETG @COREONE 0.8,0.8,0.8,0,0,PETG,Print With Smile,19,245,240,85,85,35,0,1,,0.8,,30,65,1,1,,0.018,conditional,S value templated on nozzle_diameter; resolved for this variant
Print With Smile PETG @COREONE HF0.4,HF0.4,0.4,1,0,PETG,Print With Smile,22,245,240,85,85,35,0,1,,0.8,,30,60,1,1,,0.047,conditional,S value templated on nozzle_diameter; resolved for this variant
Print With Smile PETG @COREONE HF0.5,HF0.5,0.5,1,0,PETG,Print With Smile,24,245,240,85,85,35,0,1,,0.8,,30,60,1,1,,0.042,conditional,S value templated on nozzle_diameter; resolved for this variant
Print With Smile PETG @COREONE HF0.6,HF0.6,0.6,1,0,PETG,Print With Smile,30,235,240,85,85,35,0,1,,0.8,,30,60,1,1,,0.033,conditional,S value templated on nozzle_diameter; resolved for this variant
Print With Smile PETG @COREONE HF0.8,HF0.8,0.8,1,0,PETG,Print With Smile,36,245,240,85,85,35,0,1,,0.8,,30,65,1,1,,0.021,conditional,S value templated on nozzle_diameter; resolved for this variant
Print With Smile ASA @COREONE,0.4,0.4,0,0,ASA,Print With Smile,15,250,250,110,110,55,40,1,,,,18,30,1,0,0.22%,0.02,conditional,S value templated on nozzle_diameter; resolved for this variant
Print With Smile ASA @COREONE 0.6,0.6,0.6,0,0,ASA,Print With Smile,15,250,250,110,110,55,40,1,,,,18,30,1,0,0.22%,0.012,conditional,S value templated on nozzle_diameter; resolved for this variant
Print With Smile ASA @COREONE 0.8,0.8,0.8,0,0,ASA,Print With Smile,18,255,255,110,110,55,40,1,,,,18,30,1,0,0.22%,0.01,conditional,S value templated on nozzle_diameter; resolved for this variant
Print With Smile ASA @COREONE HF0.4,HF0.4,0.4,1,0,ASA,Print With Smile,25,250,250,110,110,55,40,1,,,,18,30,1,0,0.22%,0.02,conditional,S value templated on nozzle_diameter; resolved for this variant
Print With Smile ASA @COREONE HF0.5,HF0.5,0.5,1,0,ASA,Print With Smile,27,250,250,110,110,55,40,1,,,,18,30,1,0,0.22%,0.018,conditional,S value templated on nozzle_diameter; resolved for this variant
Print With Smile ASA @COREONE HF0.6,HF0.6,0.6,1,0,ASA,Print With Smile,34,250,250,110,110,55,40,1,,,,18,30,1,0,0.22%,0.015,conditional,S value templated on nozzle_diameter; resolved for this variant
Print With Smile ASA @COREONE HF0.8,HF0.8,0.8,1,0,ASA,Print With Smile,36,255,255,110,110,55,40,1,,,,18,30,1,0,0.22%,0.01,conditional,S value templated on nozzle_diameter; resolved for this variant
Print With Smile ABS @COREONE,0.4,0.4,0,0,ABS,Print With Smile,15,240,240,110,110,55,40,1,,,,15,20,1,0,0.22%,0.02,conditional,S value templated on nozzle_diameter; resolved for this variant
Print With Smile ABS @COREONE 0.6,0.6,0.6,0,0,ABS,Print With Smile,15,240,240,110,110,55,40,1,,,,15,20,1,0,0.22%,0.012,conditional,S value templated on nozzle_diameter; resolved for this variant
Print With Smile ABS @COREONE 0.8,0.8,0.8,0,0,ABS,Print With Smile,18,240,240,110,110,55,40,1,,,,15,20,1,0,0.22%,0.01,conditional,S value templated on nozzle_diameter; resolved for this variant
Print With Smile ABS @COREONE HF0.4,HF0.4,0.4,1,0,ABS,Print With Smile,25,240,240,110,110,55,40,1,,,,15,20,1,0,0.22%,0.02,conditional,S value templated on nozzle_diameter; resolved for this variant
Print With Smile ABS @COREONE HF0.5,HF0.5,0.5,1,0,ABS,Print With Smile,27,240,240,110,110,55,40,1,,,,15,20,1,0,0.22%,0.018,conditional,S value templated on nozzle_diameter; resolved for this variant
Print With Smile ABS @COREONE HF0.6,HF0.6,0.6,1,0,ABS,Print With Smile,34,240,240,110,110,55,40,1,,,,15,20,1,0,0.22%,0.015,conditional,S value templated on nozzle_diameter; resolved for this variant
Print With Smile ABS @COREONE HF0.8,HF0.8,0.8,1,0,ABS,Print With Smile,36,240,240,110,110,55,40,1,,,,15,20,1,0,0.22%,0.01,conditional,S value templated on nozzle_diameter; resolved for this variant
Print With Smile PETG CF @COREONE,0.4,0.4,0,0,PETG,Print With Smile,5,260,260,85,85,35,0,1,1,0.8,,20,40,1,1,,0.053,conditional,S value templated on nozzle_diameter; resolved for this variant
Print With Smile PETG CF @COREONE 0.6,0.6,0.6,0,0,PETG,Print With Smile,6.5,255,260,85,85,35,0,1,1,0.8,,20,40,1,1,,0.032,conditional,S value templated on nozzle_diameter; resolved for this variant
Print With Smile PETG CF @COREONE 0.8,0.8,0.8,0,0,PETG,Print With Smile,6.5,255,260,85,85,35,0,1,1,0.8,,20,40,1,1,,0.018,conditional,S value templated on nozzle_diameter; resolved for this variant
Print With Smile TPU96A @COREONE,0.4,0.4,0,0,FLEX,Print With Smile,2.5,240,240,50,50,30,0,1.1,,2,60,45,45,0,1,,,,no M572 in start_filament_gcode
Print With Smile TPU96A @COREONE 0.6,0.6,0.6,0,0,FLEX,Print With Smile,3.5,240,240,50,50,30,0,1.1,,2,60,45,45,0,1,,,,no M572 in start_filament_gcode
